"","Junction","Vehicles","day","month","year","hour","weekday_num","workday","weekend","hour_inc"
"6261",1,61,"18","07","2016","20","1",1,0,6261
"6262",1,53,"18","07","2016","21","1",1,0,6262
"6263",1,53,"18","07","2016","22","1",1,0,6263
"6264",1,51,"18","07","2016","23","1",1,0,6264
"6265",1,47,"19","07","2016","00","2",1,0,6265
"6266",1,35,"19","07","2016","01","2",1,0,6266
"6267",1,33,"19","07","2016","02","2",1,0,6267
"6268",1,23,"19","07","2016","03","2",1,0,6268
"6269",1,25,"19","07","2016","04","2",1,0,6269
"6270",1,21,"19","07","2016","05","2",1,0,6270
"6271",1,25,"19","07","2016","06","2",1,0,6271
"6272",1,32,"19","07","2016","07","2",1,0,6272
"6273",1,32,"19","07","2016","08","2",1,0,6273
"6274",1,40,"19","07","2016","09","2",1,0,6274
"6275",1,49,"19","07","2016","10","2",1,0,6275
"6276",1,56,"19","07","2016","11","2",1,0,6276
"6277",1,62,"19","07","2016","12","2",1,0,6277
"6278",1,55,"19","07","2016","13","2",1,0,6278
"6279",1,62,"19","07","2016","14","2",1,0,6279
"6280",1,59,"19","07","2016","15","2",1,0,6280
"6281",1,53,"19","07","2016","16","2",1,0,6281
"6282",1,56,"19","07","2016","17","2",1,0,6282
"6283",1,62,"19","07","2016","18","2",1,0,6283
"6284",1,68,"19","07","2016","19","2",1,0,6284
"6285",1,64,"19","07","2016","20","2",1,0,6285
"6286",1,58,"19","07","2016","21","2",1,0,6286
"6287",1,58,"19","07","2016","22","2",1,0,6287
"6288",1,53,"19","07","2016","23","2",1,0,6288
"6289",1,47,"20","07","2016","00","3",1,0,6289
"6290",1,44,"20","07","2016","01","3",1,0,6290
"6291",1,37,"20","07","2016","02","3",1,0,6291
"6292",1,28,"20","07","2016","03","3",1,0,6292
"6293",1,25,"20","07","2016","04","3",1,0,6293
"6294",1,22,"20","07","2016","05","3",1,0,6294
"6295",1,26,"20","07","2016","06","3",1,0,6295
"6296",1,31,"20","07","2016","07","3",1,0,6296
"6297",1,37,"20","07","2016","08","3",1,0,6297
"6298",1,43,"20","07","2016","09","3",1,0,6298
"6299",1,54,"20","07","2016","10","3",1,0,6299
"6300",1,61,"20","07","2016","11","3",1,0,6300
"6301",1,59,"20","07","2016","12","3",1,0,6301
"6302",1,54,"20","07","2016","13","3",1,0,6302
"6303",1,61,"20","07","2016","14","3",1,0,6303
"6304",1,59,"20","07","2016","15","3",1,0,6304
"6305",1,57,"20","07","2016","16","3",1,0,6305
"6306",1,59,"20","07","2016","17","3",1,0,6306
"6307",1,61,"20","07","2016","18","3",1,0,6307
"6308",1,63,"20","07","2016","19","3",1,0,6308
"6309",1,58,"20","07","2016","20","3",1,0,6309
"6310",1,56,"20","07","2016","21","3",1,0,6310
"6311",1,54,"20","07","2016","22","3",1,0,6311
"6312",1,51,"20","07","2016","23","3",1,0,6312
"6313",1,44,"21","07","2016","00","4",1,0,6313
"6314",1,40,"21","07","2016","01","4",1,0,6314
"6315",1,34,"21","07","2016","02","4",1,0,6315
"6316",1,24,"21","07","2016","03","4",1,0,6316
"6317",1,23,"21","07","2016","04","4",1,0,6317
"6318",1,20,"21","07","2016","05","4",1,0,6318
"6319",1,24,"21","07","2016","06","4",1,0,6319
"6320",1,24,"21","07","2016","07","4",1,0,6320
"6321",1,30,"21","07","2016","08","4",1,0,6321
"6322",1,39,"21","07","2016","09","4",1,0,6322
"6323",1,47,"21","07","2016","10","4",1,0,6323
"6324",1,86,"21","07","2016","11","4",1,0,6324
"6325",1,73,"21","07","2016","12","4",1,0,6325
"6326",1,66,"21","07","2016","13","4",1,0,6326
"6327",1,66,"21","07","2016","14","4",1,0,6327
"6328",1,64,"21","07","2016","15","4",1,0,6328
"6329",1,61,"21","07","2016","16","4",1,0,6329
"6330",1,58,"21","07","2016","17","4",1,0,6330
"6331",1,65,"21","07","2016","18","4",1,0,6331
"6332",1,62,"21","07","2016","19","4",1,0,6332
"6333",1,69,"21","07","2016","20","4",1,0,6333
"6334",1,60,"21","07","2016","21","4",1,0,6334
"6335",1,53,"21","07","2016","22","4",1,0,6335
"6336",1,51,"21","07","2016","23","4",1,0,6336
"6337",1,44,"22","07","2016","00","5",1,0,6337
"6338",1,39,"22","07","2016","01","5",1,0,6338
"6339",1,30,"22","07","2016","02","5",1,0,6339
"6340",1,25,"22","07","2016","03","5",1,0,6340
"6341",1,23,"22","07","2016","04","5",1,0,6341
"6342",1,19,"22","07","2016","05","5",1,0,6342
"6343",1,20,"22","07","2016","06","5",1,0,6343
"6344",1,24,"22","07","2016","07","5",1,0,6344
"6345",1,31,"22","07","2016","08","5",1,0,6345
"6346",1,40,"22","07","2016","09","5",1,0,6346
"6347",1,43,"22","07","2016","10","5",1,0,6347
"6348",1,63,"22","07","2016","11","5",1,0,6348
"6349",1,63,"22","07","2016","12","5",1,0,6349
"6350",1,51,"22","07","2016","13","5",1,0,6350
"6351",1,56,"22","07","2016","14","5",1,0,6351
"6352",1,58,"22","07","2016","15","5",1,0,6352
"6353",1,56,"22","07","2016","16","5",1,0,6353
"6354",1,57,"22","07","2016","17","5",1,0,6354
"6355",1,60,"22","07","2016","18","5",1,0,6355
"6356",1,60,"22","07","2016","19","5",1,0,6356
"6357",1,55,"22","07","2016","20","5",1,0,6357
"6358",1,52,"22","07","2016","21","5",1,0,6358
"6359",1,50,"22","07","2016","22","5",1,0,6359
"6360",1,49,"22","07","2016","23","5",1,0,6360
"6361",1,55,"23","07","2016","00","6",0,1,6361
"6362",1,36,"23","07","2016","01","6",0,1,6362
"6363",1,32,"23","07","2016","02","6",0,1,6363
"6364",1,26,"23","07","2016","03","6",0,1,6364
"6365",1,21,"23","07","2016","04","6",0,1,6365
"6366",1,20,"23","07","2016","05","6",0,1,6366
"6367",1,18,"23","07","2016","06","6",0,1,6367
"6368",1,21,"23","07","2016","07","6",0,1,6368
"6369",1,24,"23","07","2016","08","6",0,1,6369
"6370",1,27,"23","07","2016","09","6",0,1,6370
"6371",1,38,"23","07","2016","10","6",0,1,6371
"6372",1,39,"23","07","2016","11","6",0,1,6372
"6373",1,37,"23","07","2016","12","6",0,1,6373
"6374",1,35,"23","07","2016","13","6",0,1,6374
"6375",1,35,"23","07","2016","14","6",0,1,6375
"6376",1,34,"23","07","2016","15","6",0,1,6376
"6377",1,33,"23","07","2016","16","6",0,1,6377
"6378",1,30,"23","07","2016","17","6",0,1,6378
"6379",1,36,"23","07","2016","18","6",0,1,6379
"6380",1,33,"23","07","2016","19","6",0,1,6380
"6381",1,38,"23","07","2016","20","6",0,1,6381
"6382",1,38,"23","07","2016","21","6",0,1,6382
"6383",1,42,"23","07","2016","22","6",0,1,6383
"6384",1,38,"23","07","2016","23","6",0,1,6384
"6385",1,33,"24","07","2016","00","7",0,1,6385
"6386",1,27,"24","07","2016","01","7",0,1,6386
"6387",1,22,"24","07","2016","02","7",0,1,6387
"6388",1,20,"24","07","2016","03","7",0,1,6388
"6389",1,18,"24","07","2016","04","7",0,1,6389
"6390",1,17,"24","07","2016","05","7",0,1,6390
"6391",1,16,"24","07","2016","06","7",0,1,6391
"6392",1,18,"24","07","2016","07","7",0,1,6392
"6393",1,19,"24","07","2016","08","7",0,1,6393
"6394",1,27,"24","07","2016","09","7",0,1,6394
"6395",1,35,"24","07","2016","10","7",0,1,6395
"6396",1,38,"24","07","2016","11","7",0,1,6396
"6397",1,33,"24","07","2016","12","7",0,1,6397
"6398",1,34,"24","07","2016","13","7",0,1,6398
"6399",1,36,"24","07","2016","14","7",0,1,6399
"6400",1,37,"24","07","2016","15","7",0,1,6400
"6401",1,31,"24","07","2016","16","7",0,1,6401
"6402",1,32,"24","07","2016","17","7",0,1,6402
"6403",1,36,"24","07","2016","18","7",0,1,6403
"6404",1,38,"24","07","2016","19","7",0,1,6404
"6405",1,43,"24","07","2016","20","7",0,1,6405
"6406",1,41,"24","07","2016","21","7",0,1,6406
"6407",1,42,"24","07","2016","22","7",0,1,6407
"6408",1,40,"24","07","2016","23","7",0,1,6408
"6409",1,36,"25","07","2016","00","1",1,0,6409
"6410",1,28,"25","07","2016","01","1",1,0,6410
"6411",1,25,"25","07","2016","02","1",1,0,6411
"6412",1,22,"25","07","2016","03","1",1,0,6412
"6413",1,16,"25","07","2016","04","1",1,0,6413
"6414",1,20,"25","07","2016","05","1",1,0,6414
"6415",1,24,"25","07","2016","06","1",1,0,6415
"6416",1,27,"25","07","2016","07","1",1,0,6416
"6417",1,31,"25","07","2016","08","1",1,0,6417
"6418",1,38,"25","07","2016","09","1",1,0,6418
"6419",1,54,"25","07","2016","10","1",1,0,6419
"6420",1,77,"25","07","2016","11","1",1,0,6420
"6421",1,74,"25","07","2016","12","1",1,0,6421
"6422",1,61,"25","07","2016","13","1",1,0,6422
"6423",1,68,"25","07","2016","14","1",1,0,6423
"6424",1,64,"25","07","2016","15","1",1,0,6424
"6425",1,59,"25","07","2016","16","1",1,0,6425
"6426",1,61,"25","07","2016","17","1",1,0,6426
"6427",1,67,"25","07","2016","18","1",1,0,6427
"6428",1,67,"25","07","2016","19","1",1,0,6428
"6429",1,65,"25","07","2016","20","1",1,0,6429
"6430",1,61,"25","07","2016","21","1",1,0,6430
"6431",1,56,"25","07","2016","22","1",1,0,6431
"6432",1,58,"25","07","2016","23","1",1,0,6432
"6433",1,52,"26","07","2016","00","2",1,0,6433
"6434",1,39,"26","07","2016","01","2",1,0,6434
"6435",1,37,"26","07","2016","02","2",1,0,6435
"6436",1,28,"26","07","2016","03","2",1,0,6436
"6437",1,23,"26","07","2016","04","2",1,0,6437
"6438",1,24,"26","07","2016","05","2",1,0,6438
"6439",1,23,"26","07","2016","06","2",1,0,6439
"6440",1,28,"26","07","2016","07","2",1,0,6440
"6441",1,33,"26","07","2016","08","2",1,0,6441
"6442",1,40,"26","07","2016","09","2",1,0,6442
"6443",1,57,"26","07","2016","10","2",1,0,6443
"6444",1,58,"26","07","2016","11","2",1,0,6444
"6445",1,68,"26","07","2016","12","2",1,0,6445
"6446",1,58,"26","07","2016","13","2",1,0,6446
"6447",1,60,"26","07","2016","14","2",1,0,6447
"6448",1,62,"26","07","2016","15","2",1,0,6448
"6449",1,59,"26","07","2016","16","2",1,0,6449
"6450",1,57,"26","07","2016","17","2",1,0,6450
"6451",1,66,"26","07","2016","18","2",1,0,6451
"6452",1,69,"26","07","2016","19","2",1,0,6452
"6453",1,65,"26","07","2016","20","2",1,0,6453
"6454",1,57,"26","07","2016","21","2",1,0,6454
"6455",1,53,"26","07","2016","22","2",1,0,6455
"6456",1,50,"26","07","2016","23","2",1,0,6456
"6457",1,45,"27","07","2016","00","3",1,0,6457
"6458",1,40,"27","07","2016","01","3",1,0,6458
"6459",1,35,"27","07","2016","02","3",1,0,6459
"6460",1,28,"27","07","2016","03","3",1,0,6460
"6461",1,20,"27","07","2016","04","3",1,0,6461
"6462",1,23,"27","07","2016","05","3",1,0,6462
"6463",1,24,"27","07","2016","06","3",1,0,6463
"6464",1,29,"27","07","2016","07","3",1,0,6464
"6465",1,29,"27","07","2016","08","3",1,0,6465
"6466",1,40,"27","07","2016","09","3",1,0,6466
"6467",1,52,"27","07","2016","10","3",1,0,6467
"6468",1,57,"27","07","2016","11","3",1,0,6468
"6469",1,62,"27","07","2016","12","3",1,0,6469
"6470",1,51,"27","07","2016","13","3",1,0,6470
"6471",1,59,"27","07","2016","14","3",1,0,6471
"6472",1,54,"27","07","2016","15","3",1,0,6472
"6473",1,56,"27","07","2016","16","3",1,0,6473
"6474",1,59,"27","07","2016","17","3",1,0,6474
"6475",1,60,"27","07","2016","18","3",1,0,6475
"6476",1,59,"27","07","2016","19","3",1,0,6476
"6477",1,59,"27","07","2016","20","3",1,0,6477
"6478",1,57,"27","07","2016","21","3",1,0,6478
"6479",1,55,"27","07","2016","22","3",1,0,6479
"6480",1,52,"27","07","2016","23","3",1,0,6480
"6481",1,50,"28","07","2016","00","4",1,0,6481
"6482",1,42,"28","07","2016","01","4",1,0,6482
"6483",1,33,"28","07","2016","02","4",1,0,6483
"6484",1,30,"28","07","2016","03","4",1,0,6484
"6485",1,23,"28","07","2016","04","4",1,0,6485
"6486",1,23,"28","07","2016","05","4",1,0,6486
"6487",1,27,"28","07","2016","06","4",1,0,6487
"6488",1,29,"28","07","2016","07","4",1,0,6488
"6489",1,29,"28","07","2016","08","4",1,0,6489
"6490",1,39,"28","07","2016","09","4",1,0,6490
"6491",1,49,"28","07","2016","10","4",1,0,6491
"6492",1,69,"28","07","2016","11","4",1,0,6492
"6493",1,71,"28","07","2016","12","4",1,0,6493
"6494",1,56,"28","07","2016","13","4",1,0,6494
"6495",1,65,"28","07","2016","14","4",1,0,6495
"6496",1,59,"28","07","2016","15","4",1,0,6496
"6497",1,55,"28","07","2016","16","4",1,0,6497
"6498",1,57,"28","07","2016","17","4",1,0,6498
"6499",1,64,"28","07","2016","18","4",1,0,6499
"6500",1,66,"28","07","2016","19","4",1,0,6500
"6501",1,62,"28","07","2016","20","4",1,0,6501
"6502",1,58,"28","07","2016","21","4",1,0,6502
"6503",1,61,"28","07","2016","22","4",1,0,6503
"6504",1,56,"28","07","2016","23","4",1,0,6504
"6505",1,51,"29","07","2016","00","5",1,0,6505
"6506",1,41,"29","07","2016","01","5",1,0,6506
"6507",1,30,"29","07","2016","02","5",1,0,6507
"6508",1,28,"29","07","2016","03","5",1,0,6508
"6509",1,22,"29","07","2016","04","5",1,0,6509
"6510",1,23,"29","07","2016","05","5",1,0,6510
"6511",1,23,"29","07","2016","06","5",1,0,6511
"6512",1,27,"29","07","2016","07","5",1,0,6512
"6513",1,30,"29","07","2016","08","5",1,0,6513
"6514",1,37,"29","07","2016","09","5",1,0,6514
"6515",1,48,"29","07","2016","10","5",1,0,6515
"6516",1,54,"29","07","2016","11","5",1,0,6516
"6517",1,59,"29","07","2016","12","5",1,0,6517
"6518",1,49,"29","07","2016","13","5",1,0,6518
"6519",1,55,"29","07","2016","14","5",1,0,6519
"6520",1,54,"29","07","2016","15","5",1,0,6520
"6521",1,49,"29","07","2016","16","5",1,0,6521
"6522",1,51,"29","07","2016","17","5",1,0,6522
"6523",1,57,"29","07","2016","18","5",1,0,6523
"6524",1,56,"29","07","2016","19","5",1,0,6524
"6525",1,50,"29","07","2016","20","5",1,0,6525
"6526",1,50,"29","07","2016","21","5",1,0,6526
"6527",1,43,"29","07","2016","22","5",1,0,6527
"6528",1,42,"29","07","2016","23","5",1,0,6528
"6529",1,44,"30","07","2016","00","6",0,1,6529
"6530",1,37,"30","07","2016","01","6",0,1,6530
"6531",1,29,"30","07","2016","02","6",0,1,6531
"6532",1,22,"30","07","2016","03","6",0,1,6532
"6533",1,18,"30","07","2016","04","6",0,1,6533
"6534",1,18,"30","07","2016","05","6",0,1,6534
"6535",1,15,"30","07","2016","06","6",0,1,6535
"6536",1,17,"30","07","2016","07","6",0,1,6536
"6537",1,19,"30","07","2016","08","6",0,1,6537
"6538",1,26,"30","07","2016","09","6",0,1,6538
"6539",1,36,"30","07","2016","10","6",0,1,6539
"6540",1,35,"30","07","2016","11","6",0,1,6540
"6541",1,39,"30","07","2016","12","6",0,1,6541
"6542",1,38,"30","07","2016","13","6",0,1,6542
"6543",1,33,"30","07","2016","14","6",0,1,6543
"6544",1,35,"30","07","2016","15","6",0,1,6544
"6545",1,33,"30","07","2016","16","6",0,1,6545
"6546",1,31,"30","07","2016","17","6",0,1,6546
"6547",1,37,"30","07","2016","18","6",0,1,6547
"6548",1,44,"30","07","2016","19","6",0,1,6548
"6549",1,41,"30","07","2016","20","6",0,1,6549
"6550",1,41,"30","07","2016","21","6",0,1,6550
"6551",1,42,"30","07","2016","22","6",0,1,6551
"6552",1,40,"30","07","2016","23","6",0,1,6552
"6553",1,33,"31","07","2016","00","7",0,1,6553
"6554",1,27,"31","07","2016","01","7",0,1,6554
"6555",1,23,"31","07","2016","02","7",0,1,6555
"6556",1,21,"31","07","2016","03","7",0,1,6556
"6557",1,16,"31","07","2016","04","7",0,1,6557
"6558",1,18,"31","07","2016","05","7",0,1,6558
"6559",1,14,"31","07","2016","06","7",0,1,6559
"6560",1,18,"31","07","2016","07","7",0,1,6560
"6561",1,22,"31","07","2016","08","7",0,1,6561
"6562",1,28,"31","07","2016","09","7",0,1,6562
"6563",1,31,"31","07","2016","10","7",0,1,6563
"6564",1,34,"31","07","2016","11","7",0,1,6564
"6565",1,34,"31","07","2016","12","7",0,1,6565
"6566",1,29,"31","07","2016","13","7",0,1,6566
"6567",1,30,"31","07","2016","14","7",0,1,6567
"6568",1,32,"31","07","2016","15","7",0,1,6568
"6569",1,33,"31","07","2016","16","7",0,1,6569
"6570",1,34,"31","07","2016","17","7",0,1,6570
"6571",1,35,"31","07","2016","18","7",0,1,6571
"6572",1,42,"31","07","2016","19","7",0,1,6572
"6573",1,42,"31","07","2016","20","7",0,1,6573
"6574",1,40,"31","07","2016","21","7",0,1,6574
"6575",1,39,"31","07","2016","22","7",0,1,6575
"6576",1,38,"31","07","2016","23","7",0,1,6576
"6577",1,33,"01","08","2016","00","1",1,0,6577
"6578",1,27,"01","08","2016","01","1",1,0,6578
"6579",1,24,"01","08","2016","02","1",1,0,6579
"6580",1,19,"01","08","2016","03","1",1,0,6580
"6581",1,18,"01","08","2016","04","1",1,0,6581
"6582",1,19,"01","08","2016","05","1",1,0,6582
"6583",1,24,"01","08","2016","06","1",1,0,6583
"6584",1,27,"01","08","2016","07","1",1,0,6584
"6585",1,31,"01","08","2016","08","1",1,0,6585
"6586",1,35,"01","08","2016","09","1",1,0,6586
"6587",1,52,"01","08","2016","10","1",1,0,6587
"6588",1,72,"01","08","2016","11","1",1,0,6588
"6589",1,71,"01","08","2016","12","1",1,0,6589
"6590",1,55,"01","08","2016","13","1",1,0,6590
"6591",1,62,"01","08","2016","14","1",1,0,6591
"6592",1,66,"01","08","2016","15","1",1,0,6592
"6593",1,65,"01","08","2016","16","1",1,0,6593
"6594",1,61,"01","08","2016","17","1",1,0,6594
"6595",1,64,"01","08","2016","18","1",1,0,6595
"6596",1,65,"01","08","2016","19","1",1,0,6596
"6597",1,64,"01","08","2016","20","1",1,0,6597
"6598",1,53,"01","08","2016","21","1",1,0,6598
"6599",1,58,"01","08","2016","22","1",1,0,6599
"6600",1,50,"01","08","2016","23","1",1,0,6600
"6601",1,45,"02","08","2016","00","2",1,0,6601
"6602",1,37,"02","08","2016","01","2",1,0,6602
"6603",1,38,"02","08","2016","02","2",1,0,6603
"6604",1,30,"02","08","2016","03","2",1,0,6604
"6605",1,23,"02","08","2016","04","2",1,0,6605
"6606",1,21,"02","08","2016","05","2",1,0,6606
"6607",1,28,"02","08","2016","06","2",1,0,6607
"6608",1,31,"02","08","2016","07","2",1,0,6608
"6609",1,33,"02","08","2016","08","2",1,0,6609
"6610",1,41,"02","08","2016","09","2",1,0,6610
"6611",1,52,"02","08","2016","10","2",1,0,6611
"6612",1,57,"02","08","2016","11","2",1,0,6612
"6613",1,61,"02","08","2016","12","2",1,0,6613
"6614",1,57,"02","08","2016","13","2",1,0,6614
"6615",1,62,"02","08","2016","14","2",1,0,6615
"6616",1,59,"02","08","2016","15","2",1,0,6616
"6617",1,57,"02","08","2016","16","2",1,0,6617
"6618",1,58,"02","08","2016","17","2",1,0,6618
"6619",1,58,"02","08","2016","18","2",1,0,6619
"6620",1,73,"02","08","2016","19","2",1,0,6620
"6621",1,70,"02","08","2016","20","2",1,0,6621
"6622",1,64,"02","08","2016","21","2",1,0,6622
"6623",1,61,"02","08","2016","22","2",1,0,6623
"6624",1,57,"02","08","2016","23","2",1,0,6624
"6625",1,47,"03","08","2016","00","3",1,0,6625
"6626",1,41,"03","08","2016","01","3",1,0,6626
"6627",1,37,"03","08","2016","02","3",1,0,6627
"6628",1,30,"03","08","2016","03","3",1,0,6628
"6629",1,23,"03","08","2016","04","3",1,0,6629
"6630",1,24,"03","08","2016","05","3",1,0,6630
"6631",1,28,"03","08","2016","06","3",1,0,6631
"6632",1,28,"03","08","2016","07","3",1,0,6632
"6633",1,35,"03","08","2016","08","3",1,0,6633
"6634",1,42,"03","08","2016","09","3",1,0,6634
"6635",1,55,"03","08","2016","10","3",1,0,6635
"6636",1,72,"03","08","2016","11","3",1,0,6636
"6637",1,69,"03","08","2016","12","3",1,0,6637
"6638",1,60,"03","08","2016","13","3",1,0,6638
"6639",1,62,"03","08","2016","14","3",1,0,6639
"6640",1,69,"03","08","2016","15","3",1,0,6640
"6641",1,60,"03","08","2016","16","3",1,0,6641
"6642",1,64,"03","08","2016","17","3",1,0,6642
"6643",1,64,"03","08","2016","18","3",1,0,6643
"6644",1,67,"03","08","2016","19","3",1,0,6644
"6645",1,61,"03","08","2016","20","3",1,0,6645
"6646",1,59,"03","08","2016","21","3",1,0,6646
"6647",1,56,"03","08","2016","22","3",1,0,6647
"6648",1,57,"03","08","2016","23","3",1,0,6648
"6649",1,47,"04","08","2016","00","4",1,0,6649
"6650",1,43,"04","08","2016","01","4",1,0,6650
"6651",1,36,"04","08","2016","02","4",1,0,6651
"6652",1,29,"04","08","2016","03","4",1,0,6652
"6653",1,23,"04","08","2016","04","4",1,0,6653
"6654",1,25,"04","08","2016","05","4",1,0,6654
"6655",1,26,"04","08","2016","06","4",1,0,6655
"6656",1,29,"04","08","2016","07","4",1,0,6656
"6657",1,38,"04","08","2016","08","4",1,0,6657
"6658",1,44,"04","08","2016","09","4",1,0,6658
"6659",1,46,"04","08","2016","10","4",1,0,6659
"6660",1,59,"04","08","2016","11","4",1,0,6660
"6661",1,63,"04","08","2016","12","4",1,0,6661
"6662",1,55,"04","08","2016","13","4",1,0,6662
"6663",1,62,"04","08","2016","14","4",1,0,6663
"6664",1,61,"04","08","2016","15","4",1,0,6664
"6665",1,53,"04","08","2016","16","4",1,0,6665
"6666",1,55,"04","08","2016","17","4",1,0,6666
"6667",1,60,"04","08","2016","18","4",1,0,6667
"6668",1,61,"04","08","2016","19","4",1,0,6668
"6669",1,55,"04","08","2016","20","4",1,0,6669
"6670",1,51,"04","08","2016","21","4",1,0,6670
"6671",1,57,"04","08","2016","22","4",1,0,6671
"6672",1,49,"04","08","2016","23","4",1,0,6672
"6673",1,44,"05","08","2016","00","5",1,0,6673
"6674",1,38,"05","08","2016","01","5",1,0,6674
"6675",1,33,"05","08","2016","02","5",1,0,6675
"6676",1,23,"05","08","2016","03","5",1,0,6676
"6677",1,19,"05","08","2016","04","5",1,0,6677
"6678",1,21,"05","08","2016","05","5",1,0,6678
"6679",1,23,"05","08","2016","06","5",1,0,6679
"6680",1,25,"05","08","2016","07","5",1,0,6680
"6681",1,32,"05","08","2016","08","5",1,0,6681
"6682",1,38,"05","08","2016","09","5",1,0,6682
"6683",1,50,"05","08","2016","10","5",1,0,6683
"6684",1,51,"05","08","2016","11","5",1,0,6684
"6685",1,56,"05","08","2016","12","5",1,0,6685
"6686",1,51,"05","08","2016","13","5",1,0,6686
"6687",1,58,"05","08","2016","14","5",1,0,6687
"6688",1,56,"05","08","2016","15","5",1,0,6688
"6689",1,48,"05","08","2016","16","5",1,0,6689
"6690",1,47,"05","08","2016","17","5",1,0,6690
"6691",1,52,"05","08","2016","18","5",1,0,6691
"6692",1,55,"05","08","2016","19","5",1,0,6692
"6693",1,53,"05","08","2016","20","5",1,0,6693
"6694",1,47,"05","08","2016","21","5",1,0,6694
"6695",1,46,"05","08","2016","22","5",1,0,6695
"6696",1,41,"05","08","2016","23","5",1,0,6696
"6697",1,42,"06","08","2016","00","6",0,1,6697
"6698",1,34,"06","08","2016","01","6",0,1,6698
"6699",1,30,"06","08","2016","02","6",0,1,6699
"6700",1,23,"06","08","2016","03","6",0,1,6700
"6701",1,20,"06","08","2016","04","6",0,1,6701
